Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
ch1_city_fanrong_44b523eb		One of the performers, a young man holding the golden dragon's head, stumbles slightly, his confidence clearly shaken. He regains his footing quickly, but his face is flushed with embarrassment.	game/03_chapter_01.rpy	516	"[what]"
ch1_city_fanrong_a03fd556		I sigh softly and step forward, raising a hand in greeting.	game/03_chapter_01.rpy	517	"[what]"
ch1_city_fanrong_3992a3c2	dorian	You're doing well. Keep your movements calm and deliberate. The Prosperity Dragon commands respect, not chaos.	game/03_chapter_01.rpy	519	dorian "[what]"
ch1_city_fanrong_e1079007		The young man straightens immediately, nodding with wide eyes.	game/03_chapter_01.rpy	521	"[what]"
ch1_city_fanrong_643c03e9	performers	Th-thank you, sir. We're… we're just nervous, you see. Tomorrow's performance is for the Emperor of Kyeongjang, the King of Tianho, and, of course, Empress Olympia.	game/03_chapter_01.rpy	523	performers "[what]"
ch1_city_fanrong_828a4c7c	performers	We're just very nervous… Our dance, we just want it to be perfect.	game/03_chapter_01.rpy	524	performers "[what]"
ch1_city_fanrong_7a311242	dorian	You'll be fine. Focus on your training, not the audience.	game/03_chapter_01.rpy	526	dorian "[what]"
ch1_city_fanrong_0592dde6		Channelers: Sir!	game/03_chapter_01.rpy	527	"[what]"
ch1_city_fanrong_a9dd5fd3	lucas	Can I try to be a dragon, Dad? Please? I want to be a dragon too!	game/03_chapter_01.rpy	529	lucas "[what]"
ch1_city_fanrong_f3964927		Lucas runs to Daniel, making sweeping motions with his hands.	game/03_chapter_01.rpy	531	"[what]"
ch1_city_fanrong_e26a0870	lucas	Look at me! I'm the Dragon of Gale! Rwarrr!!	game/03_chapter_01.rpy	533	lucas "[what]"
ch1_city_fanrong_78aac897		Emily mimics the performers too, her hands weaving imaginary dragon movements in the air. Daniel crosses his arms as he studies the drummers.	game/03_chapter_01.rpy	535	"[what]"
ch1_city_fanrong_62644370	emily	Roaaarr!!! Look, Dad! I can do it too!	game/03_chapter_01.rpy	537	emily "[what]"
ch1_city_fanrong_3fc5a598	daniel	I could totally play the drums better than that guy.	game/03_chapter_01.rpy	538	daniel "[what]"
ch1_city_fanrong_04f11df7		Elara says gently, placing a hand on my arm.	game/03_chapter_01.rpy	540	"[what]"
ch1_city_fanrong_d71a3491	elara	Kids, calm down. My heart, maybe we should move on before they start asking to join the rehearsal.	game/03_chapter_01.rpy	542	elara "[what]"
ch1_city_fanrong_15f572cb	dorian	Alright, let's head somewhere else.	game/03_chapter_01.rpy	544	dorian "[what]"
ch1_city_fanrong_075af416		As we turn to leave, one of the young performers in the dragon costume calls out.	game/03_chapter_01.rpy	546	"[what]"
ch1_city_fanrong_37031b9b	performers	Thank you for your encouragement. We'll make sure tomorrow's performance is flawless!	game/03_chapter_01.rpy	548	performers "[what]"
ch1_city_fanrong_d43bcd1e	dorian	I'm sure you will.	game/03_chapter_01.rpy	549	dorian "[what]"
ch1_city_fanrong_3e771cec		As we walk away, Elara links her arm through mine.	game/03_chapter_01.rpy	551	"[what]"
ch1_city_fanrong_5d9e49a9	elara	That was nice of you, you know. Giving them a little confidence boost.	game/03_chapter_01.rpy	553	elara "[what]"
ch1_city_fanrong_84d07558	dorian	It's the least I could do.	game/03_chapter_01.rpy	554	dorian "[what]"
ch1_city_xiangli_0196dbcd		I decided to take the family out for dinner at the stalls at Xiangli Centre.	game/03_chapter_01.rpy	571	"[what]"
ch1_city_xiangli_d125aac8		My family surges ahead, the kids' excitement pulling me along like a tide. Lanterns strung overhead illuminate the bustling food stalls, casting everything in a warm, golden glow.	game/03_chapter_01.rpy	572	"[what]"
ch1_city_xiangli_b4f85197	elara	Come on, Dorian. Even you can't resist this.	game/03_chapter_01.rpy	574	elara "[what]"
ch1_city_xiangli_130f3921		Lucas is already at the first stall, pressing his face as close as he can without falling into the sizzling grill.	game/03_chapter_01.rpy	576	"[what]"
ch1_city_xiangli_12aba7aa	lucas	Dad! They've got... uh... what are these?	game/03_chapter_01.rpy	578	lucas "[what]"
ch1_city_xiangli_aa0b165e	dorian	Those are Tianho's famous 'Spring Bite Skewers.' Roasted jiān yán chūn shì, Lucas.	game/03_chapter_01.rpy	579	dorian "[what]"
ch1_city_xiangli_819c3563		The vendor lifts a skewer of the food. Each skewer has bite-sized pieces of meat glazed in a tangy-sweet sauce, interspersed with charred fruit slices and crispy greens. Lucas' mouth hangs open as he stares at it.	game/03_chapter_01.rpy	582	"[what]"
ch1_city_xiangli_7df290fe	vendor	Tianho's finest! Would you like to have some?	game/03_chapter_01.rpy	584	vendor "[what]"
ch1_city_xiangli_2b0eb7d9	lucas	Yes please! Yes please!	game/03_chapter_01.rpy	585	lucas "[what]"
ch1_city_xiangli_4e5deda8	emily	I want some! I want some!	game/03_chapter_01.rpy	586	emily "[what]"
ch1_city_xiangli_91b3b1e1	daniel	Hey! I'm older than you, Lucas! I should have one before you!	game/03_chapter_01.rpy	587	daniel "[what]"
ch1_city_xiangli_4c4dfa0a		Sarah closes her sketchbook and quickly grabs a seat.	game/03_chapter_01.rpy	589	"[what]"
ch1_city_xiangli_74e67b73	sarah	I suppose having one won't hurt me.	game/03_chapter_01.rpy	591	sarah "[what]"
ch1_city_xiangli_7766d019	elara	I'll be getting seconds hehe. You know me, my heart.	game/03_chapter_01.rpy	593	elara "[what]"
ch1_city_xiangli_7c40967c	dorian	We'll get ten.	game/03_chapter_01.rpy	594	dorian "[what]"
ch1_city_xiangli_0a950acb		I nod to the vendor as I hand him a few coins. The vendor freezes, his eyes widening.	game/03_chapter_01.rpy	596	"[what]"
ch1_city_xiangli_949613c5	vendor	Merciful Tetrad! P-Paladin Dorian! I apologize.	game/03_chapter_01.rpy	598	vendor "[what]"
ch1_city_xiangli_47237e60		He stammers, nearly dropping the skewer in his hand.	game/03_chapter_01.rpy	600	"[what]"
ch1_city_xiangli_a3aef0f2	vendor	P-Please, my lord, I couldn't possibly charge you. The food is yours—no payment needed!	game/03_chapter_01.rpy	602	vendor "[what]"
ch1_city_xiangli_7e9a269c	dorian	*sighs* Just take it. Please.	game/03_chapter_01.rpy	603	dorian "[what]"
ch1_city_xiangli_8ef559e9		There's a brief pause before the vendor relents, nodding gratefully and motioning for us to sit.	game/03_chapter_01.rpy	605	"[what]"
ch1_city_xiangli_fe43057d	vendor	As you wish, Paladin. Please, take a seat. I'll serve your family the best this night has to offer.	game/03_chapter_01.rpy	607	vendor "[what]"
ch1_city_xiangli_bb2cb6c1		Lucas snatches his skewer, taking a big bite and promptly burning his tongue.	game/03_chapter_01.rpy	609	"[what]"
ch1_city_xiangli_af5e37aa	lucas	Ow! Ow! It's hot! Hot hot hot!	game/03_chapter_01.rpy	611	lucas "[what]"
ch1_city_xiangli_81db27c9	elara	Lucas. It's the fifth time this month you burnt your tongue!	game/03_chapter_01.rpy	612	elara "[what]"
ch1_city_xiangli_05884bbd	emily	Haha! Lucas burnt his tongue again!	game/03_chapter_01.rpy	613	emily "[what]"
ch1_city_xiangli_112158b4	sarah	Emily, you're one to talk! You kept burning your tongue last year!	game/03_chapter_01.rpy	614	sarah "[what]"
ch1_city_xiangli_496d7577		The vendor gives us steaming bowls of lóng xīn tāng — 'Dragon Heart Soup.' The broth is deep red, spicy and rich, with delicate dumplings shaped like dragon scales floating on top.	game/03_chapter_01.rpy	617	"[what]"
ch1_city_xiangli_7394a1dc	dorian	This one's delicious. Lóng xīn tang. You're going to love it.	game/03_chapter_01.rpy	619	dorian "[what]"
ch1_city_xiangli_d1b133de		Daniel grabs a bowl immediately, his cheeks flushing pink as the heat hits his tongue.	game/03_chapter_01.rpy	621	"[what]"
ch1_city_xiangli_228aada5	daniel	This is so spicy! Mom, try it!	game/03_chapter_01.rpy	623	daniel "[what]"
ch1_city_xiangli_94d974dd		He shoves the bowl toward Elara, who takes a dainty sip.	game/03_chapter_01.rpy	625	"[what]"
ch1_city_xiangli_6bfb06e1	elara	Wow, that has a kick.	game/03_chapter_01.rpy	627	elara "[what]"
ch1_city_xiangli_533898ae		Meanwhile, Sarah picks at a plate of zhū yè píng gāo — 'Bamboo Crystal Cakes.' The translucent, jelly-like squares shimmer under the lantern light, filled with bursts of fruit and a faintly sweet flavor.	game/03_chapter_01.rpy	630	"[what]"
ch1_city_xiangli_beda1a3e		She sketches the cakes in her notebook before taking a single, careful bite.	game/03_chapter_01.rpy	631	"[what]"
ch1_city_xiangli_747ce91a	sarah	Oh my! It's like eating a jewel!	game/03_chapter_01.rpy	633	sarah "[what]"
ch1_city_xiangli_094b6074		Just as I'm starting to enjoy myself, a voice breaks through the din of the market.	game/03_chapter_01.rpy	635	"[what]"
ch1_city_xiangli_ac2ee5b1		Soldier 1: Paladin Dorian!	game/03_chapter_01.rpy	639	"[what]"
ch1_city_xiangli_04bfee30		I turn to see three soldiers in Tianho's imperial armor weaving through the crowd. They salute sharply as they reach me.	game/03_chapter_01.rpy	641	"[what]"
ch1_city_xiangli_05377cea		Soldier 1: Paladin! Apologies for the interruption.	game/03_chapter_01.rpy	643	"[what]"
ch1_city_xiangli_92afab8c	lucas	Cool! A soldier! Hello—	game/03_chapter_01.rpy	645	lucas "[what]"
ch1_city_xiangli_6ae7cddb	elara	Not now, sweetie. Finish your skewer.	game/03_chapter_01.rpy	646	elara "[what]"
ch1_city_xiangli_d59a021c	dorian	At ease, soldiers. What is it?	game/03_chapter_01.rpy	648	dorian "[what]"
ch1_city_xiangli_ea071141		The second soldier steps forward, holding a folded parchment.	game/03_chapter_01.rpy	650	"[what]"
ch1_city_xiangli_40e6067f		Male Soldier 2: The perimeter reports for the event tomorrow, sir. We wanted to ensure you were informed.	game/03_chapter_01.rpy	652	"[what]"
ch1_city_xiangli_9173ca8e		The third soldier, younger and clearly nervous, clears his throat.	game/03_chapter_01.rpy	654	"[what]"
ch1_city_xiangli_b812856f	gao	Paladin, we were hoping you might join us for a quick assessment. Your presence would be... reassuring.	game/03_chapter_01.rpy	656	gao "[what]"
ch1_city_xiangli_850c127d		I feel Elara's eyes on me, and when I glance her way, she's arching a single eyebrow.	game/03_chapter_01.rpy	658	"[what]"
ch1_city_xiangli_538ba3e4	dorian	Can it wait until morning?	game/03_chapter_01.rpy	660	dorian "[what]"
ch1_city_xiangli_95d0ea94		The first soldier hesitates, then nods.	game/03_chapter_01.rpy	662	"[what]"
ch1_city_xiangli_dd60b609		Male Soldier 1: Of course, sir. We didn't mean to disrupt your evening.	game/03_chapter_01.rpy	664	"[what]"
ch1_city_xiangli_d7867905	dorian	Good. Keep me updated.	game/03_chapter_01.rpy	666	dorian "[what]"
ch1_city_xiangli_e1a7a0e4		The soldiers bow slightly before disappearing back into the crowd. I turn back to my family, only to find Daniel mimicking the soldiers. He salutes dramatically, puffing out his chest.	game/03_chapter_01.rpy	668	"[what]"
ch1_city_xiangli_26f2a77c	daniel	Paladin Dorian, sir!	game/03_chapter_01.rpy	670	daniel "[what]"
ch1_city_xiangli_c5941800	elara	Oh, Daniel. You'll make a fine soldier one day.	game/03_chapter_01.rpy	672	elara "[what]"
ch1_city_xiangli_8e6736a1	dorian	Alright. Let's continue exploring.	game/03_chapter_01.rpy	673	dorian "[what]"
ch1_city_zhong_de51ce0e		We stroll down Zhong Lotus Promenade, where the air hums with the clinking of metal, the hiss of steam, and the occasional outburst of an overly enthusiastic inventor.	game/03_chapter_01.rpy	690	"[what]"
ch1_city_zhong_66f3687c		Sarah slows down, sketchbook in hand, capturing the finer details of the pagodas surrounding the promenade. Meanwhile, Lucas is giggling at a toy soldier marching in uneven, jerky steps.	game/03_chapter_01.rpy	691	"[what]"
ch1_city_zhong_487ca9d4		As we walk further, Daniel suddenly stops, eyes lighting up as he points to a large wooden sign adorned with intricate calligraphy:	game/03_chapter_01.rpy	692	"[what]"
ch1_city_zhong_f27b844c		'EXHIBIT OF FUTURE INNOVATIONS - INSPIRED BY THE KYEONGJANG EMPIRE!'	game/03_chapter_01.rpy	693	"[what]"
ch1_city_zhong_2ab24503	daniel	The Empire of Kyeongjang?	game/03_chapter_01.rpy	695	daniel "[what]"
ch1_city_zhong_74edf030	dorian	Yeah, I forgot to mention. They're doing an exhibit inspired by mythical advanced technology of the Hidden Empire of Kyeongjang.	game/03_chapter_01.rpy	696	dorian "[what]"
ch1_city_zhong_afcc4ba0		It's an opportunity for local inventors to showcase their creations, with the winner receiving the honor of speaking directly to the Emperor of Kyeongjang during tomorrow's historic meeting.	game/03_chapter_01.rpy	698	"[what]"
ch1_city_zhong_01c66acb		The thought alone makes me pause — Kyeongjang, the most advanced civilization this world has seen in 400 years, reconnecting with us at last.	game/03_chapter_01.rpy	699	"[what]"
ch1_city_zhong_db79458a	dorian	They're longing for a chance to showcase their technological advancement to the Emperor.	game/03_chapter_01.rpy	701	dorian "[what]"
ch1_city_zhong_8cf6050c	daniel	Tetrad above! We have to see it, dad! Think of all the science we can see!	game/03_chapter_01.rpy	702	daniel "[what]"
ch1_city_zhong_b40476d8	sarah	Hey! I thought you hated science!	game/03_chapter_01.rpy	703	sarah "[what]"
ch1_city_zhong_4447226b	lucas	Yeah! Remember the time you called me a dork for picking up a science book?	game/03_chapter_01.rpy	704	lucas "[what]"
ch1_city_zhong_d0a34b49	daniel	I, um… Well…	game/03_chapter_01.rpy	705	daniel "[what]"
ch1_city_zhong_35b371ba	elara	All right, kids. Settle down. Let's just look at the exhibits.	game/03_chapter_01.rpy	706	elara "[what]"
ch1_city_zhong_630d348c		The exhibit area is packed with people. At the center is a small stage, where a young man with wild, unkempt hair and smudges of soot on his face is gesturing grandly to the crowd. His robes are slightly singed, and his eyebags were… apparent.	game/03_chapter_01.rpy	708	"[what]"
ch1_city_zhong_0629f7e8	yuxuan	Ladies and gentlemen! My name is Cheng Yuxuan, an aspiring visionary inventor! Thank you for coming to my humble exhibit!	game/03_chapter_01.rpy	710	yuxuan "[what]"
ch1_city_zhong_c2a92473		With a dramatic flourish, he pulls a sad piece of red fabric off a large, boxy contraption.	game/03_chapter_01.rpy	712	"[what]"
ch1_city_zhong_9d93ac44		It's... well, it's a square metal box with arms made of mismatched pipes and legs that are little more than broomsticks. Its 'head' is an old television screen, flickering with static.	game/03_chapter_01.rpy	713	"[what]"
ch1_city_zhong_fd2dc2f7		The kids are trying hard to stifle a laugh.	game/03_chapter_01.rpy	714	"[what]"
ch1_city_zhong_f3ee5e93	emily	Pftt… W-What's that?	game/03_chapter_01.rpy	716	emily "[what]"
ch1_city_zhong_72163a48	lucas	Dad… I thought you said the exhibit was filled with inventors…	game/03_chapter_01.rpy	717	lucas "[what]"
ch1_city_zhong_f5cc700e		Yuxuan presses a large red button on the side of the contraption. The television screen blinks to life, displaying a faint grainy smile.	game/03_chapter_01.rpy	719	"[what]"
ch1_city_zhong_2a71317e	yuxuan	I present to you the marvel of modern ingenuity, the pinnacle of technological advancement… ROBOTO!	game/03_chapter_01.rpy	721	yuxuan "[what]"
ch1_city_zhong_945fb8a6		Roboto: H-H-Hello. My name is R-Roboto— I-I-I-….	game/03_chapter_01.rpy	723	"[what]"
ch1_city_zhong_9d92db53	lucas	It talks like it's choking!	game/03_chapter_01.rpy	725	lucas "[what]"
ch1_city_zhong_8201efd6	yuxuan	Roboto will revolutionize your life! It can assist with daily chores, answer your questions, and even tell jokes! Observe!	game/03_chapter_01.rpy	726	yuxuan "[what]"
ch1_city_zhong_2d87b844		He flips a switch, and Roboto's screen flashes with a bright light.	game/03_chapter_01.rpy	728	"[what]"
